sample_id,Phocaeicola.vulgatus,Bacteroides.stercoris,Acidaminococcus.intestini,Eubacterium.sp..CAG.38,Parabacteroides.distasonis,Roseburia.faecis,X.Eubacterium..rectale,Bacteroides.uniformis,Proteobacteria.bacterium.CAG.139,Fusicatenibacter.saccharivorans,Alistipes.putredinis,Collinsella.aerofaciens,Coprococcus.comes,Parasutterella.excrementihominis,Anaerostipes.hadrus,Anaerobutyricum.hallii,Alistipes.finegoldii,Dorea.longicatena,Bifidobacterium.longum,Clostridium.disporicum,Faecalibacterium.prausnitzii,Dialister.invisus,X.Ruminococcus..torques,Blautia.wexlerae,Blautia.obeum,Bacteroides.cellulosilyticus,Agathobaculum.butyriciproducens,Turicimonas.muris,Flavonifractor.plautii,X.Ruminococcus..lactaris,Escherichia.coli,X.Ruminococcus..gnavus,Bilophila.wadsworthia,Roseburia.inulinivorans,Eubacterium.ventriosum,Clostridium.sp..CAG.58,Eggerthella.lenta,Streptococcus.salivarius,Dorea.formicigenerans,Bacteroides.fragilis,Blautia.sp..CAG.257,Ruthenibacterium.lactatiformans,Gordonibacter.pamelaeae,Clostridium.bolteae.CAG.59,Lacrimispora.saccharolytica,Streptococcus.thermophilus,Adlercreutzia.equolifaciens,Firmicutes.bacterium.CAG.83,Enterocloster.bolteae,Collinsella.intestinalis,Prevotella.copri,Roseburia.hominis,Holdemania.filiformis,Gemmiger.formicilis,Roseburia.sp..CAG.471,Streptococcus.parasanguinis,Lawsonibacter.asaccharolyticus,Ruminococcus.bromii,Eubacterium.sp..CAG.180,Bifidobacterium.adolescentis,Ruminococcus.bicirculans,Lachnospira.eligens,Bacteroides.xylanisolvens,Parabacteroides.merdae,Oscillibacter.sp..CAG.241,Phocaeicola.dorei,Bacteroides.caccae,Bacteroides.ovatus,Coprococcus.catus,Megamonas.funiformis,Oscillibacter.sp..57_20,Holdemanella.biformis,Bacteroides.thetaiotaomicron,Odoribacter.splanchnicus,Barnesiella.intestinihominis,Sellimonas.intestinalis,Eubacterium.ramulus,Ruminococcus.callidus,Slackia.isoflavoniconvertens,Butyricimonas.synergistica,Haemophilus.parainfluenzae,Alistipes.inops,Butyricimonas.virosa,Turicibacter.sanguinis,Intestinibacter.bartlettii,X.Clostridium..spiroforme,X.Eubacterium..siraeum,Veillonella.parvula,Enterocloster.citroniae,Anaerotruncus.colihominis,Akkermansia.muciniphila,Bifidobacterium.bifidum,Methanobrevibacter.smithii,Dialister.sp..CAG.357,Lachnospira.pectinoschiza,Bacteroides.finegoldii,Alistipes.shahii,Firmicutes.bacterium.CAG.110,Roseburia.intestinalis,Parabacteroides.johnsonii,Eubacterium.sp..CAG.274,Parabacteroides.goldsteinii,Firmicutes.bacterium.CAG.94,Anaeromassilibacillus.sp..An250,Clostridium.sp..CAG.167,Phascolarctobacterium.faecium,Lactobacillus.rogosae,Firmicutes.bacterium.CAG.95,Clostridium.sp..CAG.242,Alistipes.indistinctus,X.Clostridium..leptum,Bacteroides.galacturonicus,Intestinimonas.butyriciproducens,Eisenbergiella.tayi,Ruminococcaceae.bacterium.D16,Coprococcus.eutactus,Phocaeicola.massiliensis,Bacteroides.eggerthii,Veillonella.atypica,Bacteroides.salyersiae,Enterocloster.asparagiformis,Coprobacter.fastidiosus,Veillonella.dispar,Haemophilus.sp..HMSC71H05,Phocaeicola.plebeius,Paraprevotella.xylaniphila,Bifidobacterium.pseudocatenulatum,Bacteroides.faecis,Bacteroides.nordii,Monoglobus.pectinilyticus,Roseburia.sp..CAG.309,Dielma.fastidiosa,Blautia.hydrogenotrophica,Coprobacillus.cateniformis,Enterocloster.aldenensis,Firmicutes.bacterium.CAG.145,Enterocloster.clostridioformis,X.Clostridium..symbiosum,Enorma.massiliensis,Phascolarctobacterium.succinatutens,Eubacterium.sp..CAG.251,Phocaeicola.coprocola,Tractidigestivibacter.scatoligenes,X.Clostridium..innocuum,Enterocloster.lavalensis,Klebsiella.variicola,Tyzzerella.nexilis,Desulfovibrio.piger,Bacteroides.intestinalis,Hungatella.hathewayi,Erysipelatoclostridium.ramosum,Blautia.producta,Anaerotignum.lactatifermentans,Clostridium.sp..CAG.299,Veillonella.infantium,Klebsiella.pneumoniae,Veillonella.sp..T11011.6,Eisenbergiella.massiliensis,Dorea.sp..CAG.317,disease
SAMEA104142380,0.018870729,0.099918522,0.003572909,0,0.009311406,0.010919244,0.022175442,0.020921976,0,0.001836629,0.00450487,0.003997948,0.002355708,0,0.000613153,0.001426879,0.000233743,0.001264616,0.001125499,0,0.029769959,0,0.000211222,0.000344046,0.003165057,0.003506484,0.000387026,0.000160935,0.000824741,0,0.00098573,3.27E-05,0.001181444,0.000529672,0.001125848,0.000483891,0,0.002334289,0.000311418,0.010522493,0,0.000477957,7.61E-05,1.62E-05,0,0,1.30E-05,0.007406618,3.61E-05,1.62E-05,0.537012651,0.000715979,0.000234189,0.000192399,0,0.00330248,0.000519258,0.008158258,0.000822219,0,0,0.004658155,0.002663295,0,0,0.021022717,0,0.000135104,0,0,0,0.000475545,0.001998521,0.003796461,0,0.001173886,0.000428061,0,0,0,6.83E-05,0,0.000723007,0,0.000312462,0,0,0.000233578,9.14E-05,3.88E-05,0.013183045,0.002807019,0,0.031007366,0.006262363,0,0,0,0.003629338,0,0,7.20E-05,0.000108744,0.000269976,0,0.000118156,0,0,0.000460204,0.006943852,0.001534615,0,0.001308325,5.76E-06,5.55E-05,0.030204804,0,0,6.57E-05,0,5.10E-05,0,0,0,5.49E-05,0,0.000797021,0,0.000522232,0,0,0,0,0,0,0,0,1.18E-05,0.000159426,0,0,0.007306344,0.000766029,0,5.48E-05,0.00161515,0,0,0.000508869,5.86E-05,0,1.43E-05,0,0.000439439,0,0.001313613,0,9.32E-05,0,0
SAMEA104142381,0.000440547,0.053441805,0,0,0.003303546,0.028796229,0.000707231,0.068820669,0,0.015305715,0.04436671,0.004554307,0.002391862,0,0.003494783,0.004310335,0.00162103,0.009564282,0,0,0.023528493,0,0.005534715,0.004043908,0.004577131,0.002102531,0.001779308,0,0.001296572,0,0.000266059,0.000481967,7.27E-05,0.008429862,0,0.000786597,0,0.000955815,0.002303354,0.005838325,0,0.000774233,0,0,2.92E-05,0,0.001573271,0.000472649,4.55E-05,9.04E-05,0.003461,0,7.97E-05,0.001676268,3.78E-05,6.80E-05,0,0.089156664,0,0.030030474,0,0.024028192,0.000938913,0.012073445,0.000775782,0.110075915,0,0.007374126,0.000196533,0.001137079,0.004808737,0,0.000862835,0,0,0.000280302,0.000981303,0,0,0,1.99E-05,0,0.000371667,0,0.001149893,9.69E-06,0.254158714,0,0,0,0,0.00969808,0,0.009283035,0,0,0.003101895,0,0,0,0,0,0,0,0,8.93E-05,0,0,0,9.77E-05,7.83E-05,0,7.04E-05,0,0.000270599,1.64E-05,5.18E-05,0.017179204,0,0,6.91E-05,0.000724836,0,0,0.051295919,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,5.02E-05,0.000781497,0,0,0,0,0,0,4.38E-05,0,4.90E-05,0,0.000264223,0,0,0,0,0,0
SAMEA104142382,0.043544331,0.000387877,0,0,0.003686115,0.023272699,0.009074663,0.027184093,0,0.00584582,0,0.004689445,0.00295057,0,0.002977979,0.000853709,0.002153043,0.001588355,0.001279908,0,0.041615157,0,0.002970358,0.001351909,0.001543567,0,0.000139896,0,9.37E-05,0.003912004,2.70E-05,3.04E-05,0.000160952,0.001757908,0.001231414,0,7.12E-05,0.001886648,0.001621554,0,0,0.000269209,2.57E-05,0,0,0,0.000509239,0.001392949,3.67E-05,0,0.63479545,0.000281092,0,0.000536188,0.001225469,0.00022389,0.000198377,0.019520632,0,1.10E-05,0.004079021,0.01082756,0.000564688,0.004736661,0.000420125,0.000182698,0.004215655,0.00235425,0.00105494,5.17E-05,0.002379851,0,0.002742132,0,0,0,0.000352033,0.001493478,0,0.001852045,0.003358085,0,0.000632448,0,0.000128755,0,0.016573543,0.002913838,1.22E-05,0,0.000492693,0,0,3.98E-05,0,0,0.000460698,6.58E-05,0,0,0.000678225,0,0,0,0,0.001868733,0,0.0001211,0,0.000292312,0.000280137,0,4.32E-05,0,0,0.025973514,0.005743817,0.010615853,9.25E-05,0.000838708,0.000134256,0,5.66E-05,0,0.011537815,0.001234985,0.00109079,0,4.28E-06,0,0,0,0,0,0,0,0,1.52E-05,0,0,0,0.010809409,0,0,0,0.000352683,0,0,0.000342799,2.11E-05,0.000192314,0,0,0,0.000223123,0.001262568,0,5.06E-05,0,0
SAMEA104142386,0.010690496,0.017848954,0,0,0.001766106,0.018558714,0.000154454,0.003729065,0,0.00425665,0.018702307,0.002166267,0.001426046,3.59E-05,0.005068245,0.000535473,0,0.001661506,0.000866516,0,0.029973485,0,0,0.000778069,0.001991989,7.85E-05,0.000555705,0,0.000328664,0,0.000345703,0.000170099,0.000129079,0.000243829,0.000637768,0,5.87E-05,0.000198236,0.00070519,0.000184047,0,0.000165262,0.000110495,0,0,0,0.000498192,0.000360036,0,3.09E-05,0.760088146,0.000159707,3.32E-05,0,0,0.000163444,5.24E-05,0.011194405,0,0.013286574,0.00516898,0.005710288,0.001793591,0.002859637,0.000885218,0.006520994,0,0.00202202,0.000206745,0,0.000707407,0.000128391,0.001473491,0.001781248,0.000183237,0,0.000404091,0,0,0,0.00016414,0,0.000199441,0,0,0,0.000346898,0.000128292,0,0,0.000944455,0,0,0.009067561,0.008557112,0.000805393,0.000479121,0,0.004540246,0,0,0,3.71E-05,7.81E-05,0,3.70E-05,0.000144174,8.84E-05,0,0,0.002609321,0.000203628,5.39E-05,0,0,0.008944857,0.001603745,0,0.000277658,0.000432416,0,0,0.000103427,0,7.79E-06,0,0.001848032,0,0,0.000606219,0,0,0,0.000224741,0,0,0,0,3.95E-05,0,0.006114617,0.005156287,0.000108092,0,0,0,0,0.001055124,0.000294669,2.99E-05,0,0,0,0,9.01E-05,0,2.05E-05,0,0,0
SAMEA104142387,0.018056196,0.015303939,0,0,0.004339348,0.001847312,0.000906937,0.002357145,0,3.49E-05,0.00571496,0.000534499,0,0,0.0001082,6.16E-05,0.000659566,0,5.27E-05,0,0.000246518,0,0.000116492,0.000119612,0,0,8.58E-05,0,0.00028091,0,0.002513568,0.000338656,0.000456123,0.000474762,1.07E-05,0,0,5.34E-05,0.000104331,0,6.10E-05,0,0,0.001116328,0,0,0,0,0.000246154,0.000301071,0.865337195,0,0,0,0,0,0,0,0,0,0,0,0.000152264,0.003336241,0,0.006016062,0.003847456,0.001782754,4.08E-05,0.000293242,0,0,0.000851684,5.55E-05,0,5.21E-05,0,0,0,0.000150281,0,0,1.17E-05,0,0,0,0,0,0,0,0,0,0,0.004946978,0,0.000845051,7.17E-05,0,0,0,0.000780468,0,0,0,0,0.001273974,0,0,0,0,0,0,0,0,0,5.11E-05,0.003537653,0,0,0,0,0,0,0,0.022939023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005604372,0,2.16E-05,0,0,4.10E-05,0,0,0,5.87E-05,0,0,0.000480144,0,0,0,0,0,0
SAMEA104142388,0.00045789,0.001556293,0,0,0.015490984,6.43E-05,0.056303385,0.158901454,0.000167252,0.01073184,0.048295121,0.004559486,0.007178177,0.000843711,0.00685261,0.004486688,0,0.002630682,0.007299815,0,0.068206102,0,0.006670079,0.002214574,0.005747718,0.007566496,0.000491281,0,0.000872931,0.003314994,0.000414897,0.003641091,0.001353213,0.002597963,0.004106867,0,2.46E-05,0.0051163,0.00129547,0.00887225,0,0.000322023,3.01E-05,0,0,0,0.001203439,0.005126103,7.62E-05,0,0.002968409,0.00735173,8.34E-05,0,0.001621256,0.000440628,0,0.029907181,0,0.000519551,0.001451852,0.008899911,0,0,0,0.213579415,0,0.070700451,0.00274151,0.002520728,0.007200661,0,0.005392931,0,0,0.00068012,0.001136049,0.000361309,0,0,0.002041247,0,0.00110036,0,0.000158939,0.001522966,0,0.000566552,1.63E-05,0,0.000350222,0,0,0.008587677,0,0.000989674,6.37E-05,0,0.000308342,0,0.010527408,0.000398237,0,0,0,0.001191585,0,0,0,0.000172576,0.000452685,0,0.000195339,0,0,0.123051229,0,0,0.00174228,0,0,0,0.000448005,0,3.58E-05,0,0.00374786,0,0,0,0,0,0,0,0,0,0,0.000121042,9.47E-05,0,0.016761797,0,0,0,0,0,0,0.001049251,0.003059336,0.000114197,5.71E-05,0,0,0.000532538,0.000580063,3.05E-05,0.000102872,0,0,0
SAMEA104142395,0.013025216,0.002542399,0,0,0.000801273,0.001881473,0.031168602,0.007036451,0,0.001161514,0.014454576,0.001030487,0.001482352,0,0.000690378,0.001050736,0,0.000386413,0.000200038,0,0.020537685,0,0,0.001439726,0.00168115,0.000282743,0.000206288,0,3.15E-05,0,0.025840934,3.34E-05,1.22E-05,0.000375288,0.000785231,0,5.47E-06,0.000356314,0.000159792,0.000972758,0,1.99E-05,0,0,0,0.001255333,0,3.66E-05,1.47E-05,0,0.752359426,0.000233069,3.06E-05,0.000532208,0,0.000156479,0,0.011717362,0.00096977,0,0.000416606,0.004692793,0.000493041,0.002768722,0.000369807,0.003116412,0,0.001096835,0.000363754,0,0.000502416,1.74E-05,0.000322472,0.000711882,0,0,0.000195146,0,0,0,0.000181811,0,0,0,0,0,0,8.06E-05,2.57E-06,0,0.000392375,0.000830711,0,0.004113384,6.40E-05,0.00012077,0.000618704,0,0,0,0,0,0,0,0,3.54E-05,0,0,2.94E-05,0.000106739,0,0,1.88E-05,0,0,3.28E-05,0.002557048,0.001133246,0,0,0,0,0,0,0.010887201,0,0.000145466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001216289,0.000652478,3.89E-05,0,0,0.001359164,0,0,0,0,0,0,0,0,0,0.007518792,0,0,0,0
SAMEA104142397,0.022293565,0.006794188,0,0.001389362,0.001094513,0.003236685,0.000659102,0.045062764,8.93E-05,0.000642101,0.03830596,0.000300392,0.0002719,2.16E-05,0.000282759,0.000158302,0.010979264,0.000187005,0.000362058,0,0.028769444,0.001615711,0.000450972,3.18E-05,0.00017038,0.000597077,6.28E-05,0,0.000217275,0,0.001817285,0,0.000165277,0.001114593,0.000471039,0,0,0.001426608,0.000171522,0.000184188,0,0.000107478,3.53E-06,0,0,0,1.25E-05,0.000288192,1.30E-05,0,0.619712958,0,3.57E-05,0.000385046,0,0.000787791,0.000152058,0.01629511,0.023794563,0.000859992,0.000398419,0.017358539,0.003364831,0.010003208,2.33E-05,3.56E-05,0.007605009,0.001335503,0.000188359,0,0.000438034,0.003000293,0.001016859,0.006046892,0.013312939,0,1.88E-05,3.12E-05,0,0,0.001075726,0,0.000727753,0,0.000112432,0,0.00031292,0.001881017,2.41E-05,3.81E-05,0.039595247,0.000207511,0,0,9.00E-05,0,0.001100258,0,0.004994563,0,0,0,0,0,0,0.005634614,0,0,0,0,4.85E-06,0,0,0,0,0.022205474,0.000449953,2.05E-05,0.002934572,0.00032739,8.70E-05,0,0.008982029,0,0.002889483,0,0.000222812,0,2.59E-06,0,0,0,0,0,0,0,0,0.000122182,0,0,0,0.002712511,0,0,0,0,0,0,0.000347038,0,0,0,0,0,0.00184383,8.24E-05,0.000737748,0,0,0
SAMEA104142400,0,0.000317374,0,0,0.027740808,0,0,0.313386218,0,0,0,0,0,0,0.01443547,0,0.034177057,0,0,0,0.009360492,0,0,0.009677611,0,0,0.002173911,0,0.01445985,0,0.002266871,0.002626062,0.002450822,0,0,0,0.001688926,0.000171393,0,0.000918949,0,0,0.00056881,0,0,0,0,0,0.01605065,0,0.00103988,0,0,0,0,0.000183995,0,0.088319474,0,0,0,0.015746644,0,0,0,0,0,0,0,0,0,0,0.098552651,0.006909909,0,0,0,0,0,0,4.85E-05,0.037102439,0,0,0.00061773,4.90E-05,0,0,0.000345036,0,0,0,0,0.009504333,0.014599371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000377583,0,0.010771267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87E-05,0,0,3.88E-05,0,0.001545017,0.003567115,0,0,0,0,0.000100456,0.000471431,0,0.000435116,7.96E-05,0,0.190826715,0.001340064,0.00601231,0,0,0,0,0.000482418,0,0,0.005956277,0
SAMEA104142404,0.07994391,0.140271918,0,0.000470834,0.010573108,0.032638494,0.046992861,0.07402951,0.006210592,0.016385693,0,0,0.008140181,0.001400913,0.016124941,0.002152219,0,0.009218522,0.001026925,0,0.107720307,0,0.007231571,0.001831694,0.006146046,0.005941878,0.001266298,0.000603071,0.00343095,0.016734865,0.025317272,0.003610973,0.001072873,0.003194326,0.000396565,0.000338076,0.000489992,0.001897173,0.004261543,0,6.23E-05,0.001059005,0.000414648,0,0,0,0.005214234,0.004240188,0.000202629,0,0.005348978,0.001526839,0.000182372,0.002307694,0.000117794,0.000926593,0.000938896,0.115081485,0.00106532,0.017988941,0.000222,0.005720949,0.01323165,0,9.94E-06,0,0.034381557,0.008118477,0.005145051,5.47E-05,0.006397283,0,0.002358226,0.00805617,0,0,0,0,0,0.000112365,0,0,0.000838823,0,0.000279306,0.000548045,0.001611024,0,2.62E-05,0.000176295,0,0.000331601,0,0.008580318,0.018115023,0,4.49E-05,0,0.000881612,0.00124851,0.001243495,0,0,0,0,0.002052489,0.0009462,0,0.001453428,7.88E-05,0.000379052,0.004055499,0.000458259,0,0,0,0.009315483,0,0,0.00023454,1.86E-05,0,0,0,0,0,0.004531205,0,4.90E-05,0,0,0,0,0.000563482,0,0,0,3.81E-05,4.59E-05,0,0,0.050051802,5.61E-05,0.000184595,0,0,0.000121515,0,0.001700941,0.001699639,0,0,0,0.000600552,0,0,0,0,0,0
SAMEA104142406,0.217384381,0.192054755,0,0,0.008417402,0.065662144,0,0.141539958,0.000779224,0.004402801,0.000115201,3.14E-05,0.003807123,0.015245669,0.001582287,0.003923949,0,0.00234109,0.000998927,0,0.024310296,0,0,0.000580421,0.000662881,0,0.000605425,0.000425864,0.000599443,0,0.002928013,0.000225082,0.00064096,0.007203008,0.000571297,0.001663284,0.000102787,0.000309221,0.001202497,8.87E-05,0,0.00129011,0.00028318,0,0,0,0.001340865,0.012725158,0.000436328,0.003603406,0.000635038,0.000285447,0.000227141,0.000332167,0,2.56E-05,0.001009229,0.079805489,0.000109833,0,0,0,0.013386045,0,0,0,0,0.011156628,0.0021544,0.001050413,0.004290048,0,0.004820882,0.006119926,0,0,0.000782137,0,0,0,0,0,0,0,0,0,0,0,0.000170295,0.000320646,0.006238338,0,0,0.017488387,0,0,0.002248245,0,0.001123266,0,0.005166367,0,0,0,0,0,0,0,0,0,0,0,0.000110593,0,0,0,0.031454726,0,0,0,0.000260828,0,0,0,0.000115894,0,7.35E-06,0,0,0.000171307,0,0,0,0.000903473,5.19E-05,0,8.56E-06,0.000449531,0,0,0.013766585,0,0,0.000161674,0,0,0,0,0.000593362,0.000109111,7.86E-05,0.000127367,0,0.000604317,0,0,0,0.000300756,0,0
SAMEA104142407,0.106783833,0.035396526,0,0,0.007935082,0.07670483,0.023692951,0.050314225,1.94E-05,0.019042719,0.070820938,0.005654368,0.004228432,0.000956134,0.011824895,0.015151951,0.040677204,0.006120845,0.004537999,0,0.086239075,0,0.005967024,0.008484888,0.005641654,0,0.001731929,8.31E-05,0.001663384,0.002963129,6.91E-05,0.000155182,0.000520214,0.001302686,0.006010815,0,6.72E-05,0.001078583,0.003746239,0,0,0.000366176,0.000220611,0,0.000177417,0,0.001004324,0.012017997,9.39E-06,3.57E-05,0.000721259,0.030413268,0.00015478,0.000523019,0,0.000378652,8.24E-05,0.000210633,0,0,0.072449972,0.020383998,0.003252239,0.016877487,0.000413086,0.020592629,0.006662453,0.004793864,0.004756901,0,0.004622404,0,0.001704081,0.001999124,0.031703671,0,0.002661051,0,0,0.002057999,0.000225479,6.83E-05,0.00133874,0,0.000139847,0,0.001800664,0.000465126,0.000177868,0.000103701,0.006267305,0,0,0,0,0.004631132,0,0.000391489,0,0.004198164,0.004432258,0,0,3.25E-05,0,0.003916685,0,0,7.49E-05,0,0.024089311,0,0.003873697,0,0,0.011350465,0.007830002,0.023304148,0,0,0.000302795,0,0,0,0.021392803,0,0.008547241,0,2.36E-05,0,0,0,0.000264626,0,0,0,0,0,0,0,0,0,0,1.63E-05,0,0.000321869,0,0.001161751,0.013967125,2.11E-05,5.55E-05,0,0,0,0,0.001059228,0,8.60E-05,0,0
SAMEA104142422,0.264142717,0.227344667,0.073238552,0,0.023561425,0.001473172,0.000344001,0.022092687,0,6.41E-05,0,6.56E-05,0,0,0,0,0.001962389,0.002395991,0.006922191,0,0.03381138,0,0.000153292,0.003285697,0,0,0.000406283,0,0.003692442,0,0.016719847,0.002238569,0.000454563,0.000907052,0.000819813,0,3.69E-05,0.000325529,0,0,0,0.000812136,0,5.43E-05,0.000728333,0,0,0,0.000151437,0.005467758,6.06E-05,0,0,0,0,0.000158471,0,0,0,0,0,0,0.0082966,0.021561507,0,0.060620527,0.040472578,0.000242355,0,0.029808877,0,0,0.012873628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294806,0,0,0,0,0,0.018501596,0,0,8.27E-05,0,0,0,0,0,0,0,0,0.007083615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134708,0,0,0,0,0,0.001025061,0,0,0.000134049,0,0,0,0,0,0,0,0.001139789,0,0,0,0.000598316,0,0,0,0,0,0,0,0,0.000307918,0.000509007,0,0,0,0,0,0,0,0,1
SAMEA104142427,0.000332967,0.000679932,0,0.001723934,0,8.09E-05,0.000882659,0.106930084,0,0,0,0,0,0,0,0,0,0,0.113593708,0,0.031310272,0.000462597,0,0,0,0,0,0,0.029065963,0,0.005706135,0.05018695,0,3.86E-05,0,0,0.001969721,0.008576094,0,0.127136557,0.020502348,0.006192075,0.000702874,0.012185572,0.005644915,0,0,0,0.000485058,0,0.000179709,0,0,0,0.000293542,0.001676877,0,0.143353966,0,0,0,0,1.63E-05,0,0,0,0,0.081591722,0,0,0,0,0.024029092,0,0,0,0,0,0,0,0.003818444,0,0,0,0.000812874,0.00467189,0,0.092010657,0.000495866,0,0,0,0,0,0.000170767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001521942,0,0,0,0,0,0,0,0,0.002531048,0,0,0,0.001784007,0,7.40E-05,0,0,0,0,0,0,0,0,4.87E-05,0.000577305,0,0,0.011482445,0,0,0,0,0,0.010338861,0,0.000212616,1.32E-05,0,0,0.003238378,0.010080657,0.002000771,0,0,0.000308348,0.002679269,0.000520659,0,0,1
SAMEA104142430,0.319198791,0.24091829,0,0,0.031084794,0,0.000460221,0.014539033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012121033,0,0.133722778,0,0,0.002778603,0,0.005605926,0.001750574,0,0,0,0,0.000629696,7.42E-05,0,0.183947717,0.000441837,0.001085346,0.000137609,0,0,0,0,0,0.010177352,0,0,0,0,0,0,7.06E-05,0,0.008599757,0,0,0,0,0,0.000194277,0,0,0,7.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000736233,0,0.000167238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000340363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28E-05,0,0,0,0,0,0,0.003467027,0,0,0,0.000372033,0,0,0,0,0,0.003994483,0,0,8.16E-05,0,0,0.004588261,0.002503109,0,0,0,0,0,0,0,0,1
SAMEA104142431,0.000885591,0.001690657,0,0,0,0.032770477,0.004962827,0.003084871,0,0,0,0,0,0,0.027464941,0,0,0,0.067953956,0.017096433,0,0,0,0.000113996,0,0,0,0,0.000288821,0,0.044540436,0.013946309,0,0.000634855,0.000204727,0,0.001074275,0.029093027,0,0.016533864,0,3.05E-05,0.000185275,5.87E-05,0,0.000993251,0,0,8.58E-05,0,0,0,0,0,0,0.026655712,0,0,0,0.001313736,0,0,0,0,0,0,0,0,0,0.005449215,0,0,0,0,0,0.003102852,0,0,0,0,0.003748808,0,0,0,0,0.001383991,0,0.086590618,0,0,0,0,0,0.072175795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002939135,0,0,0,0.000410859,0,0.009771207,0,0.046634182,0,0,0,0,0,0,0.001590454,0,0,0,0,0,0,0,0,0,0.000426443,0,0,3.40E-05,0,0,0.000342341,0.001687763,0,0,3.13E-05,0.000348503,6.79E-05,0.000114683,0,0,1
SAMEA104142439,0.127293279,0,0,0.002751575,0.053965679,0.007431958,0.007512844,0.030801203,0,0.001840478,0.002525521,0.003454992,0.001435954,0.000673447,0.000863316,0.002060519,0.021754912,0.000762997,0,0,0.064176588,0,0.001500735,0.000841323,0.001009205,0.046975871,0.000678526,7.11E-05,0.000659223,0.001780308,0.013842551,2.26E-05,0.000868832,0.006867844,0,0,0,0.000710409,0.00133901,0.035972469,0,0.001100213,0,0,0,0,0.00070632,0.003478554,4.07E-05,0,0.093047968,0.002443857,0.000115514,0.002125246,0.00031599,0.002511553,0.000105347,0.000899747,0.018576893,0,0.00262701,0.032158348,0.001504797,0.009889268,0.002805463,0.004395956,0.062734272,0.001598413,0.001009686,6.77E-05,0.012119973,0.001950048,0.013210067,0.004209283,0,0,2.99E-05,0,0,0,0.000127576,0,0.000844963,0,0.000113476,0,0.130157608,8.87E-05,0,0.000833153,0,0,0,0,0.012295733,0,8.13E-05,0.006581874,0,0,0,0.000125444,0,0,0,0.007722666,0.000582347,0.001962141,0.001014155,0.000444335,0,0.000170653,0.000107428,0.001548215,0,0.00387317,0.010293569,0,6.51E-05,0,0,0,0,0,0.000279071,0,0,0,0.000396036,0,0,0.000168984,0,0,0,9.48E-05,0,0,0,0,0.010820842,0,0,0.000892231,0,0.003974769,0.000104389,0.011085799,0.000189553,9.68E-05,0,0,0,0,0,0.010268961,5.65E-05,0.00036796,0,1
SAMEA104142447,0.126089577,0.187803549,0,0.001378628,0.023960918,0,0.000297915,0.07082736,0.000133865,0,0.067770598,0,0,0,0,0.00333463,0.017271853,0.009937411,0.001520418,0,0.036499792,0,0,0.00641793,0.001008758,0,0.001507477,0,0.007245662,0,0.002086059,0.010507014,0,0,0,0.003208288,0.001008809,0.006491224,0,0.005495709,0.001593468,0.007002108,0.000266229,0.004814983,0,0,0,7.66E-05,0.000531442,0,0,0,0,0,0,0.003774231,0,0.000674905,0,0,0,0,5.97E-05,0.04584274,0,0.098086889,0.000178043,0.11402608,0,0.001717368,0,0,0.033671689,0,0,0,0.001440037,0,0,0,0,0,0.000919289,0,0,0,0,0.001346628,0.000469146,0.000185522,0.008726831,0,0,0,0,0,0,0,0.000105998,0,0,0,0,0,0,0.005594563,0,0,0,0.000142159,0,0,0,0.001169831,0,0,0,0,0.000108116,0,0,0,0,0,4.93E-05,0.00737328,0,0,0,0,0,0,0,0,0.00021925,0,0,0.001203443,0,0,0,0,0,0.000847802,0.002258205,0.003446895,4.68E-05,0,0,0.001167638,0.001654986,0,0,0.002337421,0.000111453,0.006768978,7.80E-05,0,0,1
